"FIPS_Code","County","State","NCHS_Score","Total_Population_2018","Total_Population_2020","Hispanic_Percent","Median_Household_Income","GINI_Index","Unemployment_Rate","Uninsured_Percentage","SNAP_Percent","Poverty_Percent_All","Poverty_Percent_Under_18","Veteran_Percentage","Education_GED_Percent","Education_Highschool_Percent","Education_Bachelors_Percent","Education_Masters_Percent","Education_Professional_Percent","Education_Doctorate_Percent","Alcohol_Abuse","Autism_Spectrum_Disorders","Depression","Drug_Abuse_Substance_Abuse","Schizophrenia_Other_Psychotic_Disorders","Opioid_Prescriptions_per_100","LCDC_Total","LCDCs_per_100k","LCSW_Total","LCSWs_per_100k","LPC_Total","LPCs_per_100k","LBSW_Total","LBSWs_per_100k","LMSW_Total","LMSWs_per_100k","PCP_Total","PCPs_per_100k","Psychiatrists_Total","Psychiatrists_per_100k","I35_Corridor","Total_Traffic_Fatalities","Total_Traffic_Fatalities_BAC_.08","Jail_Population_Total","Jail_Population_Pretrial"
48023,"Baylor","TX",6,3582,3624,0.15252808988764,"40946",0.4516,2.6,21.9790354371071,0.101789019123998,15.3,21.8,6.40692640692641,0.0621290067273447,0.316580925999209,0.170953700039573,0.035615354174911,0.00316580925999209,0,"1.7949","","20.8974","4.2308","3.0769","33.8",0,0,0,0,2,55.2,1,27.6,0,0,6,165.6,"0","0","Non I-35 Corridor","3","1","7.07","4.89"
48025,"Bee","TX",5,32587,34445,0.592259805575148,"45287",0.4743,6.3,23.7079069018364,0.157312625014708,23.1,26.1,6.18095146068863,0.127013407720687,0.208899487087195,0.0561504544227481,0.0324844776388014,0.0137676594978854,0.00544407450733375,"2.6349","","18.6115","5.5207","2.6767","14.1",5,14.5,1,2.9,12,34.8,5,14.5,3,8.7,14,40.6,"0","0","Non I-35 Corridor","5","2","98","70"
48027,"Bell","TX",3,355642,353629,0.253373629463031,"54987",0.4406,4.1,15.4006317257881,0.136607632786468,14.7,21.4,15.0299341421892,0.0477372788274277,0.209635140249024,0.166808192499746,0.0632758923049943,0.0148786723646198,0.00836233074587191,"2.4743","0.1624","19.3586","3.7321","2.73","53.8",97,27.4,204,57.7,355,100.4,70,19.8,206,58.3,304,86,"40","11.3","Non I-35 Corridor","48","20","797","257"
48029,"Bexar","TX",1,1986049,2093502,0.604964761934602,"58288",0.4692,3.6,17.4580678343773,0.132532064459376,15,20.5,7.97288043142868,0.0476605624163727,0.20349574844598,0.17948039449633,0.0749576104667692,0.0191199830520621,0.0111421665796431,"1.7822","0.2527","16.3502","3.1242","2.6771","44.1",508,24.3,730,34.9,1948,93,181,8.6,1071,51.2,1714,81.9,"223","10.7","I-35 Corridor","182","73","3867","3657"
48031,"Blanco","TX",6,11702,11504,0.197477201056848,"70397",0.4961,2.5,21.7678442597389,0.0664523043944266,9.8,14.6,8.95902936521892,0.0463056396457002,0.228949433793026,0.193295212467765,0.0578540195089136,0.0214149568337258,0.00896961542773854,"2.0659","","14.0679","2.607","1.033","7",3,26.1,2,17.4,6,52.2,1,8.7,3,26.1,4,34.8,"0","0","I-35 Corridor","4","3","24","11"
48033,"Borden","TX",6,648,685,0.130168453292496,"83281",0.3815,2,24.1987973451614,0.0448430493273543,7.5,8.5,8.71632329635499,0.0299539170506912,0.179723502304147,0.361751152073733,0.0898617511520737,0,0,"","0","","0","","",0,0,0,0,0,0,0,0,0,0,0,0,"0","0","Non I-35 Corridor","2","0","1.61","0.45"
48035,"Bosque","TX",6,18691,17765,0.187703494682006,"57337",0.4143,3.3,20.4605266451836,0.1013094417643,12.5,19.2,7.98464491362764,0.0544808825751851,0.275124678857488,0.129892700619616,0.0361946501435696,0.00906755327187547,0.0101254344869276,"2.0747","","19.3983","2.2476","3.2503","13.9",5,28.1,1,5.6,7,39.4,4,22.5,4,22.5,12,67.5,"0","0","Non I-35 Corridor","6","4","29","21"
48037,"Bowie","TX",4,94324,92570,0.0774497447181218,"51796",0.4917,4.3,20.0122356414795,0.115304961642797,17.4,23.4,7.80144897893275,0.0646795123869446,0.273975619347228,0.142335823830122,0.0582618953991349,0.012504915454188,0.00577270939834841,"1.5431","0.1163","18.4166","3.1483","2.9777","104",20,21.6,16,17.3,63,68.1,14,15.1,19,20.5,109,117.7,"6","6.5","Non I-35 Corridor","16","4","793","453"
48039,"Brazoria","TX",2,370200,375869,0.309985817606816,"83325",0.4185,4.8,18.9304128289223,0.0784158989885976,8.3,10,5.26703419876301,0.0577611934103427,0.192505489305712,0.199258684309925,0.0769872531887782,0.018632509141925,0.015988510852015,"1.6638","0.2216","16.4082","2.8522","2.6145","27.9",66,17.6,65,17.3,210,55.9,31,8.2,86,22.9,217,57.7,"16","4.3","Non I-35 Corridor","41","14","894","521"
48041,"Brazos","TX",4,226758,229410,0.258612006891373,"50289",0.5134,2.8,14.7291049361229,0.0905733984346247,22.3,19.5,4.05945717108048,0.0459744595472449,0.159270131813734,0.223261053687578,0.104628693128089,0.0257706950851485,0.0604468345791088,"1.6265","0.1925","19.0002","2.3435","2.7352","39.7",45,19.6,24,10.5,153,66.7,27,11.8,48,20.9,224,97.6,"11","4.8","Non I-35 Corridor","18","6","658","425"
