"county","2019","2020"
"TRAVIS",-0.390296929823547,-14.8522028158578
"BEXAR",-0.902961526514925,-4.97995860493321
"DENTON",-1.31161352608228,-1.04755287959466
"WISE",NA,-0.954214447141542
"GREGG",NA,-0.62777266259312
"TARRANT",-2.03093507671652,3.87672716906072
"DALLAS",3.06435215836737,11.1940569946907
"HARRIS",35.8583251955069,32.9539464969767
